match_key,match_date,season,team_home,team_away,venue,match_result_3way,margin,form_win_rate_last3_home,form_win_rate_last5_home,form_win_rate_last10_home,avg_score_last3_home,avg_score_last5_home,avg_score_last10_home,avg_conceded_last3_home,avg_conceded_last5_home,avg_conceded_last10_home,win_streak_home,h2h_win_rate_prior_home,h2h_games_played_prior_home,venue_win_rate_prior_home,rest_days_home,season_win_rate_prior_home,ladder_rank_prior_home,is_interstate_home,is_neutral_venue_home,form_win_rate_last3_away,form_win_rate_last5_away,form_win_rate_last10_away,avg_score_last3_away,avg_score_last5_away,avg_score_last10_away,avg_conceded_last3_away,avg_conceded_last5_away,avg_conceded_last10_away,win_streak_away,h2h_win_rate_prior_away,h2h_games_played_prior_away,venue_win_rate_prior_away,rest_days_away,season_win_rate_prior_away,ladder_rank_prior_away,is_interstate_away,is_neutral_venue_away
1983_10.0_melbourne demons_vs_hawthorn hawks_1983-05-28,1983-05-28,1983,melbourne demons,hawthorn hawks,Waverley Park,AWAY_WIN,-62,0.3333333333333333,0.6,0.4444444444444444,103.33333333333333,111.4,107.77777777777777,116.66666666666667,110.6,110.88888888888889,0.0,,0.0,0.6666666666666666,7.0,0.4444444444444444,8.0,0,False,0.3333333333333333,0.4,0.5555555555555556,108.0,101.4,108.44444444444444,113.66666666666667,104.0,93.0,0.0,,0.0,0.7012987012987013,7.0,0.5555555555555556,5.0,0,False
1983_10.0_essendon bombers_vs_geelong cats_1983-05-28,1983-05-28,1983,essendon bombers,geelong cats,Windy Hill,HOME_WIN,12,0.6666666666666666,0.8,0.6666666666666666,127.0,138.0,125.33333333333333,121.33333333333333,107.2,103.44444444444444,1.0,,0.0,0.7894736842105263,7.0,0.6666666666666666,2.0,0,False,0.0,0.2,0.5555555555555556,78.33333333333333,88.0,92.33333333333333,103.33333333333333,103.2,90.22222222222223,0.0,,0.0,,7.0,0.5555555555555556,5.0,0,False
1983_11.0_carlton blues_vs_essendon bombers_1983-06-04,1983-06-04,1983,carlton blues,essendon bombers,Waverley Park,AWAY_WIN,-25,0.6666666666666666,0.6,0.6,110.33333333333333,113.0,104.4,126.0,118.2,106.8,0.0,,0.0,0.5333333333333333,7.0,0.6,4.0,0,False,0.6666666666666666,0.8,0.7,117.66666666666667,134.2,123.7,116.33333333333333,102.0,102.8,2.0,,0.0,,7.0,0.7,2.0,0,False
1983_11.0_melbourne demons_vs_north melbourne kangaroos_1983-06-04,1983-06-04,1983,melbourne demons,north melbourne kangaroos,Melbourne Cricket Ground,AWAY_WIN,-14,0.0,0.4,0.4,103.66666666666667,109.0,107.9,148.66666666666666,122.8,116.9,0.0,,0.0,0.45614035087719296,7.0,0.4,8.0,0,False,1.0,0.8,0.7,168.66666666666666,151.2,133.4,80.0,92.2,91.2,4.0,,0.0,0.5147058823529411,7.0,0.7,2.0,0,False
1983_11.0_st kilda saints_vs_collingwood magpies_1983-06-04,1983-06-04,1983,st kilda saints,collingwood magpies,Moorabbin Oval,AWAY_WIN,-16,0.3333333333333333,0.2,0.1,93.0,91.2,87.1,122.0,123.4,126.9,0.0,,0.0,0.625,7.0,0.1,12.0,0,False,0.3333333333333333,0.6,0.4,94.66666666666667,100.4,101.0,91.0,92.6,102.2,0.0,,0.0,,7.0,0.4,8.0,0,False
1983_11.0_fitzroy lions_vs_richmond tigers_1983-06-04,1983-06-04,1983,fitzroy lions,richmond tigers,Junction Oval,HOME_WIN,22,0.6666666666666666,0.8,0.8,106.0,107.4,108.4,103.0,95.6,82.5,1.0,,0.0,0.6363636363636364,7.0,0.8,1.0,0,False,0.3333333333333333,0.4,0.2,86.0,95.2,91.5,103.0,106.8,112.6,1.0,,0.0,,7.0,0.2,11.0,0,False
1983_11.0_hawthorn hawks_vs_geelong cats_1983-06-04,1983-06-04,1983,hawthorn hawks,geelong cats,Princes Park,AWAY_WIN,-7,0.6666666666666666,0.4,0.6,134.66666666666666,116.6,114.7,102.66666666666667,111.2,94.6,1.0,,0.0,0.6904761904761905,7.0,0.6,4.0,0,False,0.0,0.2,0.5,88.33333333333333,85.4,92.8,114.33333333333333,100.8,92.1,0.0,,0.0,0.3333333333333333,7.0,0.5,7.0,0,False
1983_11.0_sydney swans_vs_western bulldogs_1983-06-05,1983-06-05,1983,sydney swans,western bulldogs,Sydney Cricket Ground,HOME_WIN,19,0.6666666666666666,0.4,0.4,108.33333333333333,107.2,94.9,96.66666666666667,113.0,119.2,0.0,,0.0,0.6,8.0,0.4,9.0,0,False,0.6666666666666666,0.4,0.6,115.66666666666667,95.6,99.7,123.33333333333333,127.8,111.7,2.0,,0.0,,8.0,0.6,4.0,1,False
1983_12.0_st kilda saints_vs_north melbourne kangaroos_1983-06-11,1983-06-11,1983,st kilda saints,north melbourne kangaroos,Moorabbin Oval,AWAY_WIN,-31,0.3333333333333333,0.2,0.1,111.33333333333333,99.6,92.8,127.0,126.8,132.9,0.0,0.0,1.0,0.2727272727272727,7.0,0.09090909090909091,12.0,0,False,1.0,1.0,0.7,152.0,157.4,137.3,97.0,91.2,95.0,5.0,1.0,1.0,,7.0,0.7272727272727273,2.0,0,False
1983_12.0_hawthorn hawks_vs_fitzroy lions_1983-06-11,1983-06-11,1983,hawthorn hawks,fitzroy lions,Princes Park,HOME_WIN,33,0.3333333333333333,0.4,0.5,118.33333333333333,116.6,110.4,102.66666666666667,109.0,92.9,0.0,1.0,1.0,0.6666666666666666,7.0,0.5454545454545454,4.0,0,False,0.6666666666666666,0.8,0.9,109.33333333333333,106.0,110.8,112.0,98.0,80.8,2.0,0.0,1.0,0.47368421052631576,7.0,0.8181818181818182,1.0,0,False
1983_12.0_essendon bombers_vs_sydney swans_1983-06-11,1983-06-11,1983,essendon bombers,sydney swans,Windy Hill,HOME_WIN,73,1.0,0.8,0.8,128.0,123.2,125.3,104.33333333333333,112.4,101.8,3.0,0.0,1.0,0.7843137254901961,7.0,0.7272727272727273,2.0,0,False,0.6666666666666666,0.6,0.4,112.0,112.8,95.9,102.66666666666667,108.2,118.4,1.0,1.0,1.0,,6.0,0.45454545454545453,8.0,0,False
1983_12.0_collingwood magpies_vs_melbourne demons_1983-06-13,1983-06-13,1983,collingwood magpies,melbourne demons,Waverley Park,HOME_WIN,19,0.3333333333333333,0.6,0.4,112.33333333333333,106.4,103.5,119.33333333333333,99.8,104.1,1.0,1.0,1.0,0.4186046511627907,9.0,0.45454545454545453,8.0,0,False,0.0,0.2,0.4,116.33333333333333,108.8,107.9,153.0,132.0,117.3,0.0,0.0,1.0,0.8,9.0,0.36363636363636365,10.0,0,False
1983_12.0_western bulldogs_vs_geelong cats_1983-06-13,1983-06-13,1983,western bulldogs,geelong cats,Western Oval,HOME_WIN,11,0.6666666666666666,0.4,0.6,125.0,106.2,102.4,100.66666666666667,115.8,113.2,0.0,0.0,1.0,0.7551020408163265,8.0,0.5454545454545454,5.0,0,False,0.3333333333333333,0.2,0.5,92.0,85.4,91.7,107.0,101.4,93.4,1.0,1.0,1.0,1.0,9.0,0.5454545454545454,5.0,0,False
1983_12.0_richmond tigers_vs_carlton blues_1983-06-13,1983-06-13,1983,richmond tigers,carlton blues,Melbourne Cricket Ground,HOME_WIN,50,0.3333333333333333,0.2,0.2,104.33333333333333,96.8,95.3,112.66666666666667,116.4,112.6,0.0,0.0,1.0,0.7419354838709677,9.0,0.18181818181818182,11.0,0,False,0.3333333333333333,0.6,0.5,95.66666666666667,116.2,100.9,138.33333333333334,124.4,111.8,0.0,1.0,1.0,0.4497816593886463,9.0,0.5454545454545454,5.0,0,False
1983_13.0_melbourne demons_vs_richmond tigers_1983-06-18,1983-06-18,1983,melbourne demons,richmond tigers,Melbourne Cricket Ground,HOME_WIN,14,0.0,0.0,0.3,100.66666666666667,100.8,102.8,132.33333333333334,134.4,116.0,0.0,1.0,1.0,0.4697406340057637,5.0,0.3333333333333333,10.0,0,False,0.6666666666666666,0.4,0.3,120.33333333333333,102.6,99.4,107.0,107.2,109.8,1.0,0.0,1.0,0.4884488448844885,5.0,0.25,11.0,0,False
1983_13.0_st kilda saints_vs_essendon bombers_1983-06-18,1983-06-18,1983,st kilda saints,essendon bombers,Waverley Park,AWAY_WIN,-47,0.0,0.2,0.1,110.0,105.4,96.2,141.0,132.2,133.3,0.0,0.0,1.0,0.4838709677419355,7.0,0.08333333333333333,12.0,0,False,1.0,0.8,0.8,130.33333333333334,127.0,127.8,93.66666666666667,106.6,103.1,4.0,1.0,1.0,0.5208333333333334,7.0,0.75,1.0,0,False
1983_13.0_geelong cats_vs_collingwood magpies_1983-06-18,1983-06-18,1983,geelong cats,collingwood magpies,GMHBA Stadium,HOME_WIN,16,0.3333333333333333,0.2,0.4,94.33333333333333,90.2,90.7,99.66666666666667,106.6,94.0,0.0,1.0,1.0,0.7,5.0,0.5,6.0,0,False,0.6666666666666666,0.6,0.5,108.0,106.2,102.6,101.66666666666667,97.0,100.8,2.0,0.0,1.0,,5.0,0.5,6.0,0,False
1983_13.0_fitzroy lions_vs_north melbourne kangaroos_1983-06-18,1983-06-18,1983,fitzroy lions,north melbourne kangaroos,Junction Oval,HOME_WIN,150,0.6666666666666666,0.6,0.8,121.0,117.6,115.4,119.33333333333333,118.0,93.2,0.0,1.0,1.0,0.5555555555555556,7.0,0.75,1.0,0,False,1.0,1.0,0.8,155.66666666666666,156.0,146.5,103.66666666666667,93.8,96.6,6.0,0.0,1.0,,7.0,0.75,1.0,0,False
1983_13.0_carlton blues_vs_western bulldogs_1983-06-18,1983-06-18,1983,carlton blues,western bulldogs,Princes Park,HOME_WIN,89,0.0,0.4,0.5,91.33333333333333,104.6,101.8,153.33333333333334,129.0,116.0,0.0,0.0,1.0,0.6687116564417178,5.0,0.5,6.0,0,False,0.6666666666666666,0.6,0.6,110.66666666666667,110.2,102.7,98.0,116.4,114.1,1.0,1.0,1.0,0.5,5.0,0.5833333333333334,4.0,0,False
1983_13.0_sydney swans_vs_hawthorn hawks_1983-06-19,1983-06-19,1983,sydney swans,hawthorn hawks,Sydney Cricket Ground,AWAY_WIN,-32,0.3333333333333333,0.6,0.4,99.33333333333333,105.8,99.7,121.33333333333333,109.6,127.0,0.0,0.0,1.0,0.5981308411214953,8.0,0.4166666666666667,9.0,0,False,0.6666666666666666,0.6,0.5,142.0,131.8,120.1,112.66666666666667,107.4,101.8,1.0,1.0,1.0,0.0,8.0,0.5833333333333334,4.0,1,False
1983_14.0_melbourne demons_vs_western bulldogs_1983-06-25,1983-06-25,1983,melbourne demons,western bulldogs,Melbourne Cricket Ground,HOME_WIN,14,0.3333333333333333,0.2,0.4,105.33333333333333,108.0,107.2,111.66666666666667,131.0,115.8,1.0,0.0,1.0,0.46790890269151136,7.0,0.38461538461538464,9.0,0,False,0.3333333333333333,0.6,0.5,95.33333333333333,111.8,99.8,127.66666666666667,112.8,123.3,0.0,1.0,1.0,0.3793103448275862,7.0,0.5384615384615384,5.0,0,False
1983_14.0_richmond tigers_vs_geelong cats_1983-06-25,1983-06-25,1983,richmond tigers,geelong cats,Waverley Park,HOME_WIN,1,0.3333333333333333,0.4,0.3,121.33333333333333,112.6,105.7,116.66666666666667,110.4,112.7,0.0,0.0,1.0,0.25,7.0,0.23076923076923078,11.0,0,False,0.6666666666666666,0.4,0.4,95.66666666666667,93.6,91.4,91.66666666666667,101.6,97.9,1.0,1.0,1.0,0.41935483870967744,7.0,0.5384615384615384,5.0,0,False
1983_14.0_north melbourne kangaroos_vs_sydney swans_1983-06-25,1983-06-25,1983,north melbourne kangaroos,sydney swans,Aegis Park,HOME_WIN,32,0.6666666666666666,0.8,0.7,114.66666666666667,132.2,135.0,149.66666666666666,123.0,114.1,0.0,1.0,1.0,0.7272727272727273,7.0,0.6923076923076923,3.0,0,False,0.3333333333333333,0.4,0.4,94.0,99.4,103.0,122.66666666666667,114.8,119.5,0.0,0.0,1.0,,6.0,0.38461538461538464,9.0,0,False
1983_14.0_collingwood magpies_vs_carlton blues_1983-06-25,1983-06-25,1983,collingwood magpies,carlton blues,Victoria Park,HOME_WIN,55,0.6666666666666666,0.4,0.5,110.66666666666667,101.8,102.4,104.33333333333333,105.4,101.2,0.0,0.0,1.0,0.9090909090909091,7.0,0.46153846153846156,8.0,0,False,0.3333333333333333,0.4,0.5,121.0,109.8,109.2,116.33333333333333,127.6,115.5,1.0,1.0,1.0,,7.0,0.5384615384615384,5.0,0,False
1983_14.0_essendon bombers_vs_fitzroy lions_1983-06-25,1983-06-25,1983,essendon bombers,fitzroy lions,Windy Hill,AWAY_WIN,-7,1.0,1.0,0.9,140.0,135.6,136.0,91.66666666666667,97.4,102.5,5.0,0.0,1.0,0.8,7.0,0.7692307692307693,1.0,0,False,0.6666666666666666,0.6,0.8,163.33333333333334,136.4,127.7,117.0,114.6,94.6,1.0,1.0,1.0,,7.0,0.7692307692307693,1.0,0,False
1983_14.0_hawthorn hawks_vs_st kilda saints_1983-06-25,1983-06-25,1983,hawthorn hawks,st kilda saints,Princes Park,HOME_WIN,69,0.6666666666666666,0.6,0.5,121.66666666666667,126.4,114.0,102.33333333333333,104.0,105.4,2.0,1.0,1.0,0.6666666666666666,6.0,0.6153846153846154,4.0,0,False,0.0,0.2,0.1,113.0,105.8,101.1,144.33333333333334,130.8,130.0,0.0,0.0,1.0,0.2608695652173913,7.0,0.07692307692307693,12.0,0,False
1983_15.0_collingwood magpies_vs_essendon bombers_1983-07-02,1983-07-02,1983,collingwood magpies,essendon bombers,Victoria Park,HOME_WIN,17,0.6666666666666666,0.6,0.6,90.66666666666667,101.8,100.7,71.33333333333333,90.2,91.6,1.0,0.0,1.0,0.8461538461538461,7.0,0.5,5.0,0,False,0.6666666666666666,0.8,0.8,117.33333333333333,117.4,127.7,79.66666666666667,87.4,97.3,0.0,1.0,1.0,,7.0,0.7142857142857143,2.0,0,False
1983_15.0_geelong cats_vs_st kilda saints_1983-07-02,1983-07-02,1983,geelong cats,st kilda saints,GMHBA Stadium,AWAY_WIN,-52,0.3333333333333333,0.4,0.3,87.0,90.6,89.3,85.66666666666667,90.8,97.0,0.0,1.0,1.0,0.7112970711297071,7.0,0.5,5.0,0,False,0.0,0.0,0.1,89.66666666666667,99.0,100.6,138.66666666666666,140.8,135.3,0.0,0.0,1.0,,7.0,0.07142857142857142,12.0,0,False
1983_15.0_carlton blues_vs_melbourne demons_1983-07-02,1983-07-02,1983,carlton blues,melbourne demons,Princes Park,AWAY_WIN,-39,0.3333333333333333,0.2,0.4,102.33333333333333,98.0,103.8,107.66666666666667,128.4,116.5,0.0,1.0,1.0,0.6823529411764706,7.0,0.5,5.0,0,False,0.6666666666666666,0.4,0.5,96.66666666666667,104.8,108.1,93.66666666666667,118.2,114.4,2.0,0.0,1.0,0.5,7.0,0.42857142857142855,9.0,0,False
1983_15.0_western bulldogs_vs_hawthorn hawks_1983-07-02,1983-07-02,1983,western bulldogs,hawthorn hawks,Waverley Park,AWAY_WIN,-29,0.3333333333333333,0.4,0.4,89.66666666666667,99.8,96.5,120.33333333333333,112.8,123.5,0.0,1.0,1.0,0.38461538461538464,7.0,0.5,5.0,0,False,1.0,0.8,0.6,140.0,135.8,118.6,95.33333333333333,98.0,101.0,3.0,0.0,1.0,0.673469387755102,7.0,0.6428571428571429,4.0,0,False
1983_15.0_richmond tigers_vs_north melbourne kangaroos_1983-07-02,1983-07-02,1983,richmond tigers,north melbourne kangaroos,Melbourne Cricket Ground,AWAY_WIN,-24,0.6666666666666666,0.6,0.4,106.66666666666667,108.0,102.4,94.33333333333333,102.6,106.9,1.0,0.0,1.0,0.48753462603878117,7.0,0.2857142857142857,11.0,0,False,0.6666666666666666,0.8,0.7,95.66666666666667,123.8,130.5,124.66666666666667,116.2,108.8,1.0,1.0,1.0,0.5159574468085106,7.0,0.7142857142857143,2.0,0,False
1983_15.0_sydney swans_vs_fitzroy lions_1983-07-03,1983-07-03,1983,sydney swans,fitzroy lions,Sydney Cricket Ground,HOME_WIN,30,0.0,0.2,0.4,70.33333333333333,85.2,102.8,116.0,111.2,115.2,0.0,0.0,1.0,0.6220472440944882,8.0,0.35714285714285715,10.0,0,False,0.6666666666666666,0.8,0.8,139.66666666666666,129.6,121.7,98.33333333333333,97.2,95.2,2.0,1.0,1.0,,8.0,0.7857142857142857,1.0,1,False
1983_16.0_western bulldogs_vs_richmond tigers_1983-07-09,1983-07-09,1983,western bulldogs,richmond tigers,Western Oval,AWAY_WIN,-20,0.0,0.2,0.3,75.66666666666667,86.2,90.9,119.66666666666667,114.2,121.0,0.0,1.0,1.0,0.627906976744186,7.0,0.4666666666666667,6.0,0,False,0.3333333333333333,0.4,0.4,97.66666666666667,109.6,102.4,110.0,111.4,109.1,0.0,0.0,1.0,1.0,7.0,0.26666666666666666,11.0,0,False
1983_16.0_north melbourne kangaroos_vs_essendon bombers_1983-07-09,1983-07-09,1983,north melbourne kangaroos,essendon bombers,Aegis Park,HOME_WIN,21,0.6666666666666666,0.8,0.8,96.66666666666667,112.8,132.0,128.0,122.6,107.4,2.0,0.0,1.0,1.0,7.0,0.7333333333333333,1.0,0,False,0.3333333333333333,0.6,0.7,94.33333333333333,113.0,123.6,86.66666666666667,88.8,95.4,0.0,1.0,1.0,,7.0,0.6666666666666666,3.0,0,False
1983_16.0_fitzroy lions_vs_carlton blues_1983-07-09,1983-07-09,1983,fitzroy lions,carlton blues,Waverley Park,AWAY_WIN,-35,0.6666666666666666,0.6,0.7,134.0,134.4,120.9,91.66666666666667,111.2,103.4,0.0,1.0,1.0,0.0,6.0,0.7333333333333333,1.0,0,False,0.3333333333333333,0.2,0.4,94.33333333333333,95.0,104.0,96.0,111.0,114.6,0.0,0.0,1.0,0.44,7.0,0.4666666666666667,6.0,0,False
1983_16.0_hawthorn hawks_vs_collingwood magpies_1983-07-16,1983-07-16,1983,hawthorn hawks,collingwood magpies,Princes Park,HOME_WIN,37,1.0,0.8,0.6,114.0,119.4,118.0,70.66666666666667,88.2,99.7,4.0,1.0,1.0,0.5454545454545454,14.0,0.6666666666666666,3.0,0,False,0.6666666666666666,0.8,0.7,96.33333333333333,107.2,103.8,77.66666666666667,89.0,90.8,2.0,0.0,1.0,0.2857142857142857,14.0,0.5333333333333333,5.0,0,False
1983_16.0_st kilda saints_vs_sydney swans_1983-07-16,1983-07-16,1983,st kilda saints,sydney swans,Moorabbin Oval,HOME_WIN,29,0.3333333333333333,0.2,0.2,95.0,106.6,98.9,116.33333333333333,128.8,126.1,1.0,0.0,1.0,0.34146341463414637,14.0,0.13333333333333333,12.0,0,False,0.3333333333333333,0.4,0.4,91.66666666666667,95.8,101.5,103.0,113.4,113.2,1.0,1.0,1.0,,13.0,0.4,10.0,0,False
1983_16.0_melbourne demons_vs_geelong cats_1983-07-16,1983-07-16,1983,melbourne demons,geelong cats,Melbourne Cricket Ground,HOME_WIN,6,1.0,0.6,0.5,109.33333333333333,104.2,106.6,87.0,97.4,110.1,3.0,1.0,1.0,0.46875,14.0,0.4666666666666667,7.0,0,False,0.3333333333333333,0.4,0.3,79.33333333333333,84.8,85.1,91.66666666666667,93.0,96.9,0.0,0.0,1.0,0.576271186440678,14.0,0.4666666666666667,7.0,0,False
1983_17.0_geelong cats_vs_carlton blues_1983-07-23,1983-07-23,1983,geelong cats,carlton blues,GMHBA Stadium,AWAY_WIN,-35,0.0,0.2,0.2,70.0,80.4,82.9,89.66666666666667,91.2,96.3,0.0,1.0,1.0,0.7551020408163265,7.0,0.4375,8.0,0,False,0.3333333333333333,0.4,0.5,78.66666666666667,99.6,107.9,98.33333333333333,103.6,114.0,1.0,0.0,1.0,,14.0,0.5,5.0,0,False
1983_17.0_western bulldogs_vs_essendon bombers_1983-07-23,1983-07-23,1983,western bulldogs,essendon bombers,Western Oval,AWAY_WIN,-18,0.0,0.2,0.3,76.33333333333333,82.6,94.4,97.33333333333333,110.8,113.3,0.0,0.0,1.0,0.7692307692307693,14.0,0.4375,8.0,0,False,0.0,0.4,0.6,84.0,109.2,116.2,99.0,94.2,103.3,0.0,1.0,1.0,1.0,14.0,0.625,4.0,0,False
1983_17.0_fitzroy lions_vs_st kilda saints_1983-07-23,1983-07-23,1983,fitzroy lions,st kilda saints,Junction Oval,AWAY_WIN,-11,0.3333333333333333,0.4,0.6,90.33333333333333,125.0,115.5,109.66666666666667,113.2,105.6,0.0,1.0,1.0,0.6666666666666666,14.0,0.6875,2.0,0,False,0.6666666666666666,0.4,0.3,107.66666666666667,103.6,101.6,103.66666666666667,116.8,121.8,2.0,0.0,1.0,,7.0,0.1875,12.0,0,False
1983_17.0_richmond tigers_vs_hawthorn hawks_1983-07-23,1983-07-23,1983,richmond tigers,hawthorn hawks,Melbourne Cricket Ground,AWAY_WIN,-64,0.6666666666666666,0.6,0.4,96.0,107.6,102.2,97.0,101.0,108.7,1.0,1.0,1.0,0.5,14.0,0.3125,11.0,0,False,1.0,1.0,0.7,123.0,129.2,122.9,78.0,89.2,99.1,5.0,0.0,1.0,0.5780590717299579,7.0,0.6875,2.0,0,False
1983_17.0_north melbourne kangaroos_vs_collingwood magpies_1983-07-23,1983-07-23,1983,north melbourne kangaroos,collingwood magpies,Waverley Park,HOME_WIN,54,1.0,0.8,0.9,116.0,110.6,134.0,90.33333333333333,119.0,105.1,3.0,0.0,1.0,0.4,14.0,0.75,1.0,0,False,0.6666666666666666,0.6,0.6,101.33333333333333,95.2,100.8,89.66666666666667,87.6,93.7,0.0,1.0,1.0,0.40816326530612246,7.0,0.5,5.0,0,False
1983_17.0_sydney swans_vs_melbourne demons_1983-07-24,1983-07-24,1983,sydney swans,melbourne demons,Sydney Cricket Ground,HOME_WIN,13,0.3333333333333333,0.2,0.4,99.0,91.6,102.2,109.33333333333333,118.8,113.5,0.0,0.0,1.0,0.5836734693877551,8.0,0.375,10.0,0,False,1.0,0.8,0.5,94.66666666666667,95.0,101.9,75.0,84.2,108.1,4.0,1.0,1.0,0.0,8.0,0.5,6.0,1,False
1983_18.0_carlton blues_vs_sydney swans_1983-07-30,1983-07-30,1983,carlton blues,sydney swans,Princes Park,HOME_WIN,44,0.6666666666666666,0.6,0.5,99.66666666666667,103.0,103.8,89.33333333333333,90.0,109.5,2.0,1.0,1.0,0.674074074074074,7.0,0.5294117647058824,5.0,0,False,0.6666666666666666,0.4,0.5,124.0,100.0,102.9,119.33333333333333,110.0,109.8,1.0,0.0,1.0,,6.0,0.4117647058823529,8.0,1,False
1983_18.0_essendon bombers_vs_richmond tigers_1983-07-30,1983-07-30,1983,essendon bombers,richmond tigers,Windy Hill,AWAY_WIN,-74,0.3333333333333333,0.4,0.6,106.33333333333333,103.0,115.0,113.0,99.0,102.8,1.0,1.0,1.0,0.75,7.0,0.6470588235294118,3.0,0,False,0.3333333333333333,0.4,0.4,100.0,95.8,99.2,122.66666666666667,112.0,109.6,0.0,0.0,1.0,,7.0,0.29411764705882354,11.0,0,False
1983_18.0_collingwood magpies_vs_western bulldogs_1983-07-30,1983-07-30,1983,collingwood magpies,western bulldogs,Victoria Park,HOME_WIN,9,0.3333333333333333,0.4,0.5,100.66666666666667,97.4,101.8,125.33333333333333,104.4,100.7,0.0,1.0,1.0,0.7,7.0,0.47058823529411764,6.0,0,False,0.0,0.0,0.3,83.66666666666667,83.6,96.9,106.0,117.6,117.0,0.0,0.0,1.0,,7.0,0.4117647058823529,8.0,0,False
1983_18.0_st kilda saints_vs_melbourne demons_1983-07-30,1983-07-30,1983,st kilda saints,melbourne demons,Moorabbin Oval,AWAY_WIN,-17,1.0,0.6,0.4,132.66666666666666,112.6,109.0,102.0,117.4,124.8,3.0,0.0,1.0,0.2857142857142857,7.0,0.23529411764705882,12.0,0,False,0.6666666666666666,0.8,0.4,99.0,103.8,102.3,88.33333333333333,91.8,113.1,0.0,1.0,1.0,,6.0,0.47058823529411764,6.0,0,False
1983_18.0_geelong cats_vs_fitzroy lions_1983-07-30,1983-07-30,1983,geelong cats,fitzroy lions,Waverley Park,AWAY_WIN,-62,0.0,0.2,0.2,71.33333333333333,76.8,83.5,102.33333333333333,92.4,99.5,0.0,0.0,1.0,0.5714285714285714,7.0,0.4117647058823529,8.0,0,False,0.0,0.4,0.5,114.66666666666667,125.8,121.7,140.0,109.6,113.8,0.0,1.0,1.0,0.4166666666666667,7.0,0.6470588235294118,3.0,0,False
1983_18.0_north melbourne kangaroos_vs_hawthorn hawks_1983-07-30,1983-07-30,1983,north melbourne kangaroos,hawthorn hawks,Aegis Park,AWAY_WIN,-7,1.0,0.8,0.9,139.33333333333334,114.0,135.0,106.33333333333333,117.8,105.8,4.0,1.0,1.0,0.75,7.0,0.7647058823529411,1.0,0,False,1.0,1.0,0.8,124.0,125.0,128.4,80.66666666666667,78.8,93.1,6.0,0.0,1.0,,7.0,0.7058823529411765,2.0,0,False
1983_19.0_sydney swans_vs_geelong cats_1983-08-05,1983-08-05,1983,sydney swans,geelong cats,Sydney Cricket Ground,AWAY_WIN,-66,0.3333333333333333,0.4,0.4,100.0,99.4,99.4,120.0,111.8,113.3,0.0,1.0,1.0,0.61875,6.0,0.3888888888888889,8.0,0,False,0.0,0.0,0.2,65.0,66.4,80.0,99.33333333333333,97.6,99.6,0.0,0.0,1.0,0.5,6.0,0.3888888888888889,8.0,1,False
1983_19.0_carlton blues_vs_st kilda saints_1983-08-06,1983-08-06,1983,carlton blues,st kilda saints,Princes Park,HOME_WIN,107,1.0,0.6,0.5,117.0,92.6,101.2,79.0,88.6,108.1,3.0,1.0,1.0,0.6583333333333333,7.0,0.5555555555555556,5.0,0,False,0.6666666666666666,0.6,0.4,119.66666666666667,110.6,108.2,112.0,109.4,120.1,0.0,0.0,1.0,,7.0,0.2222222222222222,12.0,0,False
1983_19.0_fitzroy lions_vs_melbourne demons_1983-08-06,1983-08-06,1983,fitzroy lions,melbourne demons,"Junction Oval
",HOME_WIN,86,0.3333333333333333,0.4,0.5,112.66666666666667,104.0,120.2,107.33333333333333,105.4,110.0,1.0,1.0,1.0,,7.0,0.6666666666666666,3.0,0,False,0.6666666666666666,0.8,0.5,96.33333333333333,98.8,103.4,93.0,86.2,108.6,1.0,0.0,1.0,,7.0,0.5,6.0,0,False
1983_19.0_essendon bombers_vs_hawthorn hawks_1983-08-06,1983-08-06,1983,essendon bombers,hawthorn hawks,Windy Hill,HOME_WIN,46,0.3333333333333333,0.2,0.6,94.0,85.4,110.5,119.66666666666667,105.6,101.5,0.0,0.0,1.0,0.7391304347826086,7.0,0.6111111111111112,4.0,0,False,1.0,1.0,0.8,126.66666666666667,122.4,124.4,90.66666666666667,81.2,92.6,7.0,1.0,1.0,,7.0,0.7222222222222222,1.0,0,False
1983_19.0_western bulldogs_vs_north melbourne kangaroos_1983-08-06,1983-08-06,1983,western bulldogs,north melbourne kangaroos,Waverley Park,AWAY_WIN,-93,0.0,0.0,0.3,88.0,81.8,96.8,103.66666666666667,99.8,106.3,0.0,0.0,1.0,0.4,7.0,0.3888888888888889,9.0,0,False,0.6666666666666666,0.8,0.8,123.33333333333333,118.0,125.1,100.66666666666667,93.2,108.1,0.0,1.0,1.0,0.5348837209302325,7.0,0.7222222222222222,1.0,0,False
1983_19.0_richmond tigers_vs_collingwood magpies_1983-08-06,1983-08-06,1983,richmond tigers,collingwood magpies,Melbourne Cricket Ground,AWAY_WIN,-10,0.6666666666666666,0.6,0.5,103.33333333333333,98.8,105.7,93.33333333333333,97.4,103.9,1.0,0.0,1.0,0.5647058823529412,7.0,0.3333333333333333,11.0,0,False,0.3333333333333333,0.6,0.5,93.33333333333333,96.8,99.3,120.66666666666667,98.8,102.1,1.0,1.0,1.0,0.5441988950276243,7.0,0.5,6.0,0,False
